1 	A Brave Refrain 	James-Whitcomb-Riley 	kids 	139 	126 	there are breathtaking descriptions of kids by James-Whitcomb-Riley 	1505 	images/book/kids/7.jpeg 	
2126 	April 	Johann Wolfgang-von-Goethe 	kids 	139 	135 	there are breathtaking descriptions of kids by Johann Wolfgang-von-Goethe 	1410 	images/book/kids/84.jpeg 	
2127 	April 	Eugene-Field 	science 	183 	134 	this book talks about science by Eugene-Field 	1368 	images/book/science/33.jpeg 	
2128 	April 	Walter-De la Mare 	fiction 	147 	124 	this book talks about fiction by Walter-De la Mare 	1168 	images/book/fiction/46.jpeg 	
2129 	April 	Cale-Young-Rice 	science 	146 	136 	this book talks about science by Cale-Young-Rice 	1092 	images/book/science/34.jpeg 	
2130 	April 	Helen-Hunt-Jackson 	fiction 	148 	128 	this is a good book on fiction by Helen-Hunt-Jackson 	1624 	images/book/fiction/1.jpeg 	
2131 	April 	Ralph-Waldo-Emerson 	fiction 	157 	146 	there are breathtaking descriptions of fiction by Ralph-Waldo-Emerson 	1237 	images/book/fiction/4.jpeg 	
2132 	April 25th, As Usual 	Edna-Ferber 	kids 	162 	150 	this book talks about kids by Edna-Ferber 	1299 	images/book/kids/96.jpeg 	
2133 	April Again! 	Virna-Sheard 	fiction 	165 	124 	this book talks about fiction by Virna-Sheard 	1438 	images/book/fiction/7.jpeg 	
2134 	April Aria, An 	George-Parsons-Lathrop 	biography 	135 	97 	there are breathtaking descriptions of biography by George-Parsons-Lathrop 	1039 	images/book/biography/36.jpeg 	
2135 	April Birthday--at Sea, An 	James-Russell-Lowell 	kids 	113 	104 	this is a masterpiece on kids by James-Russell-Lowell 	1147 	images/book/kids/69.jpeg 	
2136 	April Boughs, The 	Theodosia-Garrison 	science 	111 	61 	this is a masterpiece on science by Theodosia-Garrison 	1914 	images/book/science/30.jpeg 	
2137 	April Day, An 	Henry-Wadsworth-Longfellow 	biography 	192 	174 	there are breathtaking descriptions of biography by Henry-Wadsworth-Longfellow 	1923 	images/book/biography/6.jpeg 	
2138 	April Day, An 	William-H. G.-Kingston 	health 	134 	105 	this is a good book on health by William-H. G.-Kingston 	1065 	images/book/health/18.jpeg 	
2139 	April Fool 	Edwin-C.-Ranck 	health 	156 	144 	this is a masterpiece on health by Edwin-C.-Ranck 	1375 	images/book/health/27.jpeg 	
2140 	April Fool, The 	T.-S.-Arthur 	science 	194 	188 	this is a good book on science by T.-S.-Arthur 	1100 	images/book/science/53.jpeg 	
2141 	April Fool Of Long Ago, An 	Jean-Blewett 	kids 	118 	90 	this is a good book on kids by Jean-Blewett 	1177 	images/book/kids/38.jpeg 	
2142 	April Gossip 	Richard-Jefferies 	biography 	190 	187 	this is a good book on biography by Richard-Jefferies 	1002 	images/book/biography/9.jpeg 	
2143 	April Hopes 	William-Dean-Howells 	biography 	117 	79 	this is a good book on biography by William-Dean-Howells 	1432 	images/book/biography/15.jpeg 	
2144 	April In The Hills 	Archibald-Lampman 	fiction 	112 	62 	there are breathtaking descriptions of fiction by Archibald-Lampman 	1431 	images/book/fiction/54.jpeg 	
2145 	April Joke, An 	Carolyn-Wells 	kids 	109 	95 	this book talks about kids by Carolyn-Wells 	1698 	images/book/kids/38.jpeg 	
2146 	April Love 	Ernest-Dowson 	science 	180 	146 	there are breathtaking descriptions of science by Ernest-Dowson 	1719 	images/book/science/40.jpeg 	
2147 	April Midnight 	Arthur-Symons 	science 	190 	161 	this is a good book on science by Arthur-Symons 	1690 	images/book/science/16.jpeg 	
2148 	April Moon 	Walter-De la Mare 	health 	132 	132 	this is a masterpiece on health by Walter-De la Mare 	1998 	images/book/health/12.jpeg 	
2149 	April Morning, An 	Bliss-Carman 	biography 	181 	155 	this is a good book on biography by Bliss-Carman 	1866 	images/book/biography/12.jpeg 	
2150 	April Night 	Archibald-Lampman 	biography 	191 	163 	this is a masterpiece on biography by Archibald-Lampman 	1189 	images/book/biography/11.jpeg 	
2151 	April On Tweed 	Andrew-Lang 	science 	121 	93 	this is a masterpiece on science by Andrew-Lang 	1718 	images/book/science/43.jpeg 	
2152 	April On Waggon Hill 	Henry-Newbolt 	health 	199 	165 	this book talks about health by Henry-Newbolt 	1937 	images/book/health/17.jpeg 	
2153 	April Pastoral, An 	Austin-Dobson 	biography 	117 	77 	this is a masterpiece on biography by Austin-Dobson 	1498 	images/book/biography/17.jpeg 	
2154 	April Shower, The 	William-Lisle-Bowles 	health 	115 	91 	there are breathtaking descriptions of health by William-Lisle-Bowles 	1689 	images/book/health/74.jpeg 	
2155 	April Snow-Storm--1858, The 	Charles-Sangster 	biography 	149 	127 	there are breathtaking descriptions of biography by Charles-Sangster 	1656 	images/book/biography/10.jpeg 	
2156 	April Song 	Don-Marquis 	fiction 	168 	162 	this is a good book on fiction by Don-Marquis 	1944 	images/book/fiction/14.jpeg 	
2157 	April Song 	Sara-Teasdale 	kids 	125 	76 	this book talks about kids by Sara-Teasdale 	1673 	images/book/kids/26.jpeg 	
2158 	April Thoughts 	Edgar-A.-Guest 	science 	169 	160 	this is a masterpiece on science by Edgar-A.-Guest 	1457 	images/book/science/38.jpeg 	
2159 	April Vespers 	Eugene-Field 	biography 	194 	152 	there are breathtaking descriptions of biography by Eugene-Field 	1004 	images/book/biography/42.jpeg 	
2160 	April [sonnet] 	Henry-Kirk-White 	biography 	133 	90 	this is a masterpiece on biography by Henry-Kirk-White 	1429 	images/book/biography/18.jpeg 	
2161 	Aprils Message 	James-Branch-Cabell 	biography 	172 	140 	this book talks about biography by James-Branch-Cabell 	1355 	images/book/biography/35.jpeg 	
2162 	Aprilian 	Bliss-Carman 	health 	191 	157 	this is a masterpiece on health by Bliss-Carman 	1909 	images/book/health/167.jpeg 	
2163 	Apron Of Flowers, The 	-Poet- Robert-Herrick 	fiction 	128 	114 	this is a good book on fiction by -Poet- Robert-Herrick 	1434 	images/book/fiction/29.jpeg 	
2164 	Apud Corstopitum 	Howard-Pease 	science 	157 	147 	there are breathtaking descriptions of science by Howard-Pease 	1809 	images/book/science/51.jpeg 	
2165 	Aqua; Or, The Water Baby 	Kate-Douglas-Wiggin 	science 	135 	134 	this is a good book on science by Kate-Douglas-Wiggin 	1819 	images/book/science/50.jpeg 	
2166 	Aquae Sulis 	Thomas-Hardy 	science 	150 	139 	there are breathtaking descriptions of science by Thomas-Hardy 	1344 	images/book/science/42.jpeg 	
2167 	Aquarium, An 	Amy-Lowell 	fiction 	185 	174 	this is a good book on fiction by Amy-Lowell 	1961 	images/book/fiction/61.jpeg 	
2168 	Aquileia 	Ella-Wheeler-Wilcox 	kids 	143 	110 	this is a masterpiece on kids by Ella-Wheeler-Wilcox 	1799 	images/book/kids/82.jpeg 	
2169 	Arab, The 	Charles-Stuart-Calverley 	health 	177 	127 	this is a good book on health by Charles-Stuart-Calverley 	1660 	images/book/health/81.jpeg 	
2170 	Arab Love Song, An 	Gilbert-Parker 	biography 	182 	158 	this book talks about biography by Gilbert-Parker 	1108 	images/book/biography/41.jpeg 	
2171 	Arab Steed, The 	Arthur-Conan-Doyle 	kids 	153 	119 	this is a masterpiece on kids by Arthur-Conan-Doyle 	1670 	images/book/kids/3.jpeg 	
2172 	Arabel 	Edgar-Lee-Masters 	science 	197 	151 	this is a good book on science by Edgar-Lee-Masters 	1543 	images/book/science/26.jpeg 	
2173 	Arabesque 	Emma-Lazarus 	biography 	163 	149 	this book talks about biography by Emma-Lazarus 	1337 	images/book/biography/41.jpeg 	
2174 	Arabia 	Walter-De la Mare 	health 	129 	102 	there are breathtaking descriptions of health by Walter-De la Mare 	1794 	images/book/health/89.jpeg 	
2175 	Arabian Language, The 	-Edgar W. Nye- Bill-Nye 	fiction 	139 	91 	this is a good book on fiction by -Edgar W. Nye- Bill-Nye 	1329 	images/book/fiction/65.jpeg 	
2176 	Arabian Nights 	Andrew-Lang 	science 	114 	107 	this is a good book on science by Andrew-Lang 	1640 	images/book/science/20.jpeg 	
2177 	Arabian Nights And Other Classics, The 	George-Hamlin-Fitch 	science 	198 	153 	this is a masterpiece on science by George-Hamlin-Fitch 	1307 	images/book/science/8.jpeg 	
2178 	Arabian Nights Entertainments 	William-Ernest-Henley 	health 	157 	155 	there are breathtaking descriptions of health by William-Ernest-Henley 	1139 	images/book/health/51.jpeg 	
2179 	Arabian Nights Entertainments 	William-Ernest-Henley 	fiction 	141 	129 	this is a good book on fiction by William-Ernest-Henley 	1906 	images/book/fiction/15.jpeg 	
2180 	Arabian Tale Of Love, An 	William-Alexander-Clouston 	health 	185 	174 	this is a masterpiece on health by William-Alexander-Clouston 	1337 	images/book/health/50.jpeg 	
2181 	Arabic Chronicle, The 	Isaac-Disraeli 	science 	133 	132 	there are breathtaking descriptions of science by Isaac-Disraeli 	1302 	images/book/science/43.jpeg 	
2182 	Araby 	James-Joyce 	health 	122 	82 	this is a good book on health by James-Joyce 	1925 	images/book/health/85.jpeg 	
2183 	Arachne 	Jeanie-Lang 	biography 	145 	104 	this is a good book on biography by Jeanie-Lang 	1897 	images/book/biography/43.jpeg 	
2184 	Arachne 	Josephine-Preston-Peabody 	kids 	161 	146 	this is a good book on kids by Josephine-Preston-Peabody 	1339 	images/book/kids/13.jpeg 	
2185 	Arakoon 	Henry-Kendall 	biography 	108 	99 	this is a good book on biography by Henry-Kendall 	1804 	images/book/biography/0.jpeg 	
2186 	Araluen [River, myrtle rimmed, and set] 	Henry-Kendall 	fiction 	126 	93 	this is a masterpiece on fiction by Henry-Kendall 	1706 	images/book/fiction/59.jpeg 	
2187 	Araluen [Take this rose, and very gently place it...] 	Henry-Kendall 	biography 	186 	144 	this book talks about biography by Henry-Kendall 	1520 	images/book/biography/31.jpeg 	
2188 	Aran Islands, The 	J.-M.-Synge 	science 	102 	102 	this book talks about science by J.-M.-Synge 	1985 	images/book/science/45.jpeg 	
2189 	Ararat 	Gilbert-Parker 	fiction 	101 	76 	this is a masterpiece on fiction by Gilbert-Parker 	1342 	images/book/fiction/50.jpeg 	
2190 	Aratra Pentelici, Seven Lectures on the Elements of Sculpture 	John-Ruskin 	biography 	145 	111 	this is a good book on biography by John-Ruskin 	1537 	images/book/biography/30.jpeg 	
2191 	Arbiter, The Almoner, And The Hermit, The 	Jean de-La Fontaine 	biography 	123 	105 	this is a masterpiece on biography by Jean de-La Fontaine 	1803 	images/book/biography/38.jpeg 	
2192 	Arbiter, The Hospitaller, And The Hermit, The 	Jean de-La Fontaine 	science 	107 	64 	this is a good book on science by Jean de-La Fontaine 	1475 	images/book/science/49.jpeg 	
2193 	Arbitrary Classification Of Sex, The 	Richard-Le Gallienne 	kids 	157 	131 	this is a good book on kids by Richard-Le Gallienne 	1281 	images/book/kids/84.jpeg 	
2194 	Arbitration 	Ambrose-Bierce 	fiction 	100 	80 	this is a masterpiece on fiction by Ambrose-Bierce 	1452 	images/book/fiction/74.jpeg 	
2195 	Arbor Day 	Ambrose-Bierce 	science 	125 	79 	this book talks about science by Ambrose-Bierce 	1144 	images/book/science/57.jpeg 	
2196 	Arbor Day Tribute 	Jared-Barhite 	biography 	149 	108 	this is a good book on biography by Jared-Barhite 	1555 	images/book/biography/26.jpeg 	
2197 	Arboriculture 	Ambrose-Bierce 	biography 	104 	61 	there are breathtaking descriptions of biography by Ambrose-Bierce 	1877 	images/book/biography/43.jpeg 	
2198 	Arbour, The 	Anne-Bronte 	health 	153 	118 	this book talks about health by Anne-Bronte 	1294 	images/book/health/150.jpeg 	
2199 	Arcades 	John-Milton 	fiction 	148 	104 	this is a good book on fiction by John-Milton 	1541 	images/book/fiction/56.jpeg 	
2200 	Arcades Ambo 	Charles-Stuart-Calverley 	biography 	191 	159 	there are breathtaking descriptions of biography by Charles-Stuart-Calverley 	1229 	images/book/biography/33.jpeg 	
2201 	Arcadia In Avernus 	Will-Lillibridge 	science 	100 	84 	there are breathtaking descriptions of science by Will-Lillibridge 	1578 	images/book/science/30.jpeg 	
2202 	Arcadia Rediviva 	James-Russell-Lowell 	health 	158 	119 	there are breathtaking descriptions of health by James-Russell-Lowell 	1058 	images/book/health/18.jpeg 	
2203 	Arcadian Adventures with the Idle Rich 	Stephen-Leacock 	health 	185 	153 	this is a good book on health by Stephen-Leacock 	1028 	images/book/health/165.jpeg 	
2204 	Arcanna 	Madison-Julius-Cawein 	health 	129 	96 	there are breathtaking descriptions of health by Madison-Julius-Cawein 	1359 	images/book/health/79.jpeg 	
2205 	Arch Armadillo, The 	Carolyn-Wells 	health 	171 	128 	this is a good book on health by Carolyn-Wells 	1761 	images/book/health/56.jpeg 	
2206 	Arch Rogue, The 	Anonymous 	science 	156 	124 	there are breathtaking descriptions of science by Anonymous 	1560 	images/book/science/3.jpeg 	
2207 	Archbishop And Gil Blas, The 	Oliver-Wendell-Holmes 	biography 	118 	118 	this is a masterpiece on biography by Oliver-Wendell-Holmes 	1165 	images/book/biography/34.jpeg 	
2208 	Archbishops Gift, The 	Robert-Barr 	biography 	102 	69 	this book talks about biography by Robert-Barr 	1375 	images/book/biography/19.jpeg 	
2209 	Archduchess Anne 	George-Meredith 	kids 	137 	103 	there are breathtaking descriptions of kids by George-Meredith 	1511 	images/book/kids/56.jpeg 	
2210 	Archer And The Eagle, The 	Ambrose-Bierce 	kids 	125 	77 	there are breathtaking descriptions of kids by Ambrose-Bierce 	1972 	images/book/kids/75.jpeg 	
2211 	Archers, The 	E. Pauline-Johnson 	science 	104 	57 	this book talks about science by E. Pauline-Johnson 	1986 	images/book/science/44.jpeg 	
2212 	Archibald Higbie 	Edgar-Lee-Masters 	health 	122 	103 	this is a good book on health by Edgar-Lee-Masters 	1013 	images/book/health/49.jpeg 	
2213 	Archibald Hughson 	William-H. G.-Kingston 	science 	127 	110 	there are breathtaking descriptions of science by William-H. G.-Kingston 	1491 	images/book/science/37.jpeg 	
2214 	Archibald Lampman 	Jean-Blewett 	science 	102 	93 	this is a masterpiece on science by Jean-Blewett 	1734 	images/book/science/55.jpeg 	
2215 	Archibald Malmaison 	Julian-Hawthorne 	science 	161 	126 	this is a good book on science by Julian-Hawthorne 	1459 	images/book/science/48.jpeg 	
2216 	Archibald The Unpleasant 	Edith-Nesbit 	science 	159 	132 	this is a masterpiece on science by Edith-Nesbit 	1554 	images/book/science/26.jpeg 	
2217 	Archibalds Benefit 	P-G-Wodehouse 	health 	169 	168 	this book talks about health by P-G-Wodehouse 	1315 	images/book/health/51.jpeg 	
2218 	Archibalds Example 	Edwin-Arlington-Robinson 	health 	104 	54 	this is a masterpiece on health by Edwin-Arlington-Robinson 	1877 	images/book/health/100.jpeg 	
2219 	Archimedes 	Frederich-Schiller 	health 	128 	117 	there are breathtaking descriptions of health by Frederich-Schiller 	1600 	images/book/health/126.jpeg 	
2220 	Archimedes 	-Edgar W. Nye- Bill-Nye 	fiction 	187 	181 	this is a good book on fiction by -Edgar W. Nye- Bill-Nye 	1818 	images/book/fiction/2.jpeg 	
2221 	Archimedes At The Siege Of Syracuse 	Charles-Morris 	fiction 	135 	131 	this is a good book on fiction by Charles-Morris 	1184 	images/book/fiction/52.jpeg 	
2222 	Architectural Masks 	Thomas-Hardy 	biography 	150 	138 	this book talks about biography by Thomas-Hardy 	1181 	images/book/biography/38.jpeg 	
2223 	Archive Of The Older Mysteries, An 	Lord-Dunsany 	fiction 	160 	111 	there are breathtaking descriptions of fiction by Lord-Dunsany 	1775 	images/book/fiction/41.jpeg 	
2224 	Arctic Gentian 	Elizabeth-Madox-Roberts 	fiction 	163 	125 	this is a good book on fiction by Elizabeth-Madox-Roberts 	1010 	images/book/fiction/4.jpeg 	
2225 	Arctic Hare, An 	Oliver-Herford 	kids 	101 	74 	there are breathtaking descriptions of kids by Oliver-Herford 	1129 	images/book/kids/1.jpeg 	
2226 	Arctic Lover, The 	William-Cullen-Bryant 	health 	151 	133 	there are breathtaking descriptions of health by William-Cullen-Bryant 	1677 	images/book/health/102.jpeg 	
2227 	Arctic Queen, The 	Unknown 	fiction 	112 	70 	this book talks about fiction by Unknown 	1845 	images/book/fiction/41.jpeg 	
2228 	Arctic Vision, An 	Bret-Harte 	health 	143 	140 	there are breathtaking descriptions of health by Bret-Harte 	1959 	images/book/health/159.jpeg 	
2229 	Arctic Voyager, The 	Henry-Timrod 	health 	196 	171 	this is a masterpiece on health by Henry-Timrod 	1212 	images/book/health/35.jpeg 	
2230 	Arcturus 	Sara-Teasdale 	kids 	175 	142 	this book talks about kids by Sara-Teasdale 	1452 	images/book/kids/35.jpeg 	
2231 	Ardessa 	Willa-Cather 	biography 	130 	115 	this book talks about biography by Willa-Cather 	1928 	images/book/biography/25.jpeg 	
2232 	Are Christians Intelligent Or Honest 	Lemuel-K.-Washburn 	fiction 	100 	72 	this is a good book on fiction by Lemuel-K.-Washburn 	1952 	images/book/fiction/47.jpeg 	
2233 	Are Early Marriages A Mistake? 	Jerome-K-Jerome 	kids 	171 	135 	this is a good book on kids by Jerome-K-Jerome 	1991 	images/book/kids/24.jpeg 	
2234 	Are Editors People? 	Heywood-Broun 	science 	156 	113 	there are breathtaking descriptions of science by Heywood-Broun 	1679 	images/book/science/32.jpeg 	
2235 	Are The Rich Happy? 	Stephen-Leacock 	health 	120 	120 	this is a masterpiece on health by Stephen-Leacock 	1938 	images/book/health/166.jpeg 	
2236 	Are These Wild Thoughts, Thus Fettered In My Rhymes 	Henry-Timrod 	fiction 	135 	97 	this is a masterpiece on fiction by Henry-Timrod 	1216 	images/book/fiction/9.jpeg 	
2237 	Are We As Interesting As We Think We Are? 	Jerome-K-Jerome 	kids 	109 	95 	this book talks about kids by Jerome-K-Jerome 	1844 	images/book/kids/23.jpeg 	
2238 	Are We Not Happy? Though This Bond Of Ours 	Laurence-Alma-Tadema 	biography 	194 	193 	there are breathtaking descriptions of biography by Laurence-Alma-Tadema 	1528 	images/book/biography/33.jpeg 	
2239 	Are We Wealthy? 	James-Runciman 	science 	170 	133 	this book talks about science by James-Runciman 	1034 	images/book/science/47.jpeg 	
2240 	Are Women Devoid Of Desire? 	William-Cowper-Brann 	science 	141 	114 	this is a masterpiece on science by William-Cowper-Brann 	1250 	images/book/science/20.jpeg 	
2241 	Are Women Natural Aristocrats? 	Thomas-Wentworth-Higginson 	science 	168 	127 	this book talks about science by Thomas-Wentworth-Higginson 	1083 	images/book/science/34.jpeg 	
